Implement,Test ID,EUDI class,Credimi ready,CAW,MI,MV,MTSL,WU,CDV,Visual evidence,FCAF area,EUDI profile,SUT,Mock/tools raw,Notes,Other fields,Source check
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__002.md"",""WS_RP_SM_DeviceBinding_002"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",not implemented: valid key-bound verifier_info attestation with nonce and client_id requires a controllable attestation signer; public verifier request has no verifier_info; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; blocked: mock verifier attestation generator; credimi: PR1295 no YAML,source: FCAF repo; public verifier probe 15/07/2026
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__003.md"",""WS_RP_SM_DeviceBinding_003"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",not implemented: verifier_info attestation missing nonce or client_id requires a controllable signer and exact Wallet rejection evidence; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; blocked: mock verifier attestation generator; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__004.md"",""WS_RP_SM_DeviceBinding_004"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",not implemented: valid profile-specific verifier_info proof requires a controllable attestation signer; public verifier request has no verifier_info; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; blocked: mock verifier attestation generator; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__005.md"",""WS_RP_SM_DeviceBinding_005"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",not implemented: invalid profile-specific verifier_info proof requires a controllable attestation signer and exact Wallet rejection evidence; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; blocked: mock verifier attestation generator; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__006.md"",""WS_RP_SM_DeviceBinding_006"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",not implemented: unknown verifier_info attestation type requires a controlled signed request and proof that processing continues; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; blocked: mock verifier attestation generator; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__007.md"",""WS_RP_SM_DeviceBinding_007"")",EUDI_required,🟢 ready,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","CDV, 🔎, WU, 📸",validators sdjwt.cnf_conforms and sdjwt.key_binding_matches_cnf verify every returned PID presentation: issuer-signed RFC7800 cnf structure plus KB-JWT signature and RFC9901 sd_hash against each cnf.jwk; kid/jku/jwe require resolver evidence and return blocked rather than partial pass; live Maestro evidence presented both stored PIDs and both cryptographic checks passed,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready and emulator verified,source: FCAF repo; PR1295 YAML; live reference-wallet verifier response
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__008.md"",""WS_RP_SM_DeviceBinding_008"")",EUDI_required,🟢 ready,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","CDV, 🔎, WU, 📸",reuses live holder-binding true pipeline; asserts require_cryptographic_holder_binding equals true, every returned SD-JWT has a valid cnf claim, and consent evidence is stored,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__009.md"",""WS_RP_SM_DeviceBinding_009"")",EUDI_required,🟢 ready,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","CDV, 🔎, WU, 📸",reuses live holder-binding false pipeline; asserts require_cryptographic_holder_binding equals false and every returned SD-JWT retains a valid cnf claim with visual consent evidence; emulator execution skipped 16/07/2026 because Maestro MCP is unavailable and the local Credimi instance has no registered mobile runner,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__010.md"",""WS_RP_SM_DeviceBinding_010"")",EUDI_required,🟢 ready,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","CDV, 🔎, WU, 📸",reuses live PID SD-JWT presentation; sdjwt.cnf_conforms requires every cnf to identify exactly one valid RFC7800 proof-of-possession key and stores visual consent evidence,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__011.md"",""WS_RP_SM_DeviceBinding_011"")",EUDI_required,🟢 ready,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","CDV, 🔎, WU, 📸",reuses live PID SD-JWT presentation; verifies every cnf confirmation method and each KB-JWT signature plus RFC9901 sd_hash against its cnf.jwk with visual consent evidence,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/DeviceBinding/WS_RP_SM_DeviceBinding__012.md"",""WS_RP_SM_DeviceBinding_012"")",EUDI_required,🟢 ready,,,x,,x,,x,SecurityMechanisms / DeviceBinding,EUDI_generic,"WS, RP-PI, SM","CDV, 🔎, WU, 📸",validators sdjwt.cnf_conforms and sdjwt.kb_jwt_present verify every returned PID presentation carries a structurally valid KB-JWT (typ: kb+jwt, iat, aud, nonce, sd_hash) without requiring cryptographic key-binding verification; reuses shared PID SD-JWT all-claims pipeline with visual consent evidence,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/IssuerIntegrity/WS_RP_SM_IssuerIntegrity__012.md"",""WS_RP_SM_IssuerIntegrity_012"")",EUDI_required,🟡 implemented verifier-blocked,,x,x,,x,,x,SecurityMechanisms / IssuerIntegrity,EUDI_generic,"WS, RP-PI, SM","🏛️, 🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; requires revoked ISO mdoc/MSO issuer fixture and verifier error assertion; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/IssuerIntegrity/WS_RP_SM_IssuerIntegrity__013.md"",""WS_RP_SM_IssuerIntegrity_013"")",EUDI_required,🟢 ready,,x,x,,x,,x,SecurityMechanisms / IssuerIntegrity,EUDI_generic,"WS, RP-PI, SM","🏛️, 🔎, WU, 📸",validators: sdjwt.issuer_x509_header; preconditions: pipeline.pid.presentation.sdjwt.all-claims; reuses live PID SD-JWT issuance and presentation Maestro flow; reference credential issuer header contained a parseable x5c certificate chain,🟢 req-class: EUDI_required; credimi: PR1295 YAML ready,source: FCAF repo; PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/IssuerIntegrity/WS_RP_SM_IssuerIntegrity__014.md"",""WS_RP_SM_IssuerIntegrity_014"")",EUDI_required,🟡 implemented verifier-blocked,,x,x,,x,x,x,SecurityMechanisms / IssuerIntegrity,EUDI_generic,"WS, RP-PI, SM","CDV, 🏛️, 🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt IssuerIntegrity_013 SD-JWT VC X.509 flow; missing validator/assertion for x5c trust-anchor exclusion; generated: test YAML + proper validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity_CryptographicSignature_002.md"",""WS_RP_SM_RpIntegrity_CryptographicSignature002"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; new principal Maestro/pipeline flow for SecurityMechanisms / RpIntegrity; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity_CryptographicSignature_003.md"",""WS_RP_SM_RpIntegrity_CryptographicSignature003"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity_CryptographicSignature_004.md"",""WS_RP_SM_RpIntegrity_CryptographicSignature004"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity__004.md"",""WS_RP_SM_RpIntegrity_004"")",EUDI_required,🟡 implemented verifier-blocked,x,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸, CAW",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; source trigger: DC API / Credential API; generated: test YAML + Capture Wallet area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity__005.md"",""WS_RP_SM_RpIntegrity_005"")",EUDI_required,🟡 implemented verifier-blocked,x,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸, CAW",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; source trigger: DC API / Credential API; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity__006.md"",""WS_RP_SM_RpIntegrity_006"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; source trigger: click link / scan QR code; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity__007.md"",""WS_RP_SM_RpIntegrity_007"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; source trigger: click link / scan QR code; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity__008.md"",""WS_RP_SM_RpIntegrity_008"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; source trigger: click link / scan QR code; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
,"=HYPERLINK(""https://github.com/eu-digital-identity-wallet/eudi-doc-functional-conformance-assessment/blob/88ab69a/docs/fcaf/suts/wallet_solution/relying_party/SecurityMechanisms/RpIntegrity/WS_RP_SM_RpIntegrity__009.md"",""WS_RP_SM_RpIntegrity_009"")",EUDI_required,🟡 implemented verifier-blocked,,,x,,x,,x,SecurityMechanisms / RpIntegrity,EUDI_generic,"WS, RP-PI, SM","🔎, WU, 📸",validators: none in PR1295; Maestro/pipeline precondition not implemented in PR1295; adapt same SecurityMechanisms / RpIntegrity flow with small request/assert changes; source trigger: click link / scan QR code; generated: test YAML + validators + area pipeline,🟠 req-class: EUDI_required; credimi: PR1295 no YAML,source: FCAF repo; no PR1295 YAML
